word,category,difficulty,hint
head,Actions,Easy,To move in a specified direction
heal,Actions,Easy,To cause a wound to become sound
heap,Actions,Easy,To put objects in a pile
hear,Actions,Easy,To perceive sound with the ear
heat,Actions,Easy,To make or become hot or warm
help,Actions,Easy,To make it easier for someone to do something
hide,Actions,Easy,To put or keep out of sight
hit,Actions,Easy,To bring one's hand or tool into contact forcefully
hold,Actions,Easy,"To grasp, carry, or support"
hook,Actions,Easy,To catch with a curved piece of metal
hop,Actions,Easy,To jump on one foot
hope,Actions,Easy,To want something to happen or be true
hover,Actions,Easy,To remain in one place in the air
hug,Actions,Easy,To squeeze tightly in one's arms
hum,Actions,Easy,"To make a low, steady continuous sound"
hunt,Actions,Easy,To pursue and kill wild animals
hurry,Actions,Easy,To move or act quickly
hurt,Actions,Easy,To cause pain or injury to
itch,Actions,Easy,To have an irritating sensation on skin
jail,Actions,Easy,To put someone in prison
jam,Actions,Easy,To squeeze or pack tightly
jog,Actions,Easy,To run at a steady gentle pace
join,Actions,Easy,To link or connect
joke,Actions,Easy,To make amusing remarks
judge,Actions,Easy,To form an opinion or conclusion about
juggle,Actions,Easy,To toss objects and keep them in the air
jump,Actions,Easy,To push off a surface by using legs
keep,Actions,Easy,To have or retain possession of
kick,Actions,Easy,To strike with the foot
kill,Actions,Easy,To cause the death of
kiss,Actions,Easy,To touch with the lips as a sign of love
kneel,Actions,Easy,To be in a position with knees on ground
knit,Actions,Easy,To make garments using needles and yarn
knock,Actions,Easy,To strike a surface noisily
know,Actions,Easy,To have information in one's mind
label,Actions,Easy,To attach a descriptive tag to
land,Actions,Easy,To come down through the air
last,Actions,Easy,To continue for a specified period
laugh,Actions,Easy,To make sounds expressing amusement
launch,Actions,Easy,To set a boat in motion
lay,Actions,Easy,To put down gently or carefully
lead,Actions,Easy,To show the way by going in front
leak,Actions,Easy,To accidentally lose contents through hole
lean,Actions,Easy,To incline or bend from vertical
leap,Actions,Easy,To jump a long way or high
learn,Actions,Easy,To gain knowledge or skill
leave,Actions,Easy,To go away from
lend,Actions,Easy,To grant the use of something temporarily
let,Actions,Easy,To allow or permit
level,Actions,Easy,To make a surface flat
license,Actions,Easy,To grant official permission
lick,Actions,Easy,To pass the tongue over
lie,Actions,Easy,To be in a horizontal resting position
lift,Actions,Easy,To raise to a higher position
light,Actions,Easy,To provide with illumination
like,Actions,Easy,To find pleasant or satisfactory
list,Actions,Easy,To make a record of short pieces of info
listen,Actions,Easy,To give attention to sound
live,Actions,Easy,To remain alive
load,Actions,Easy,To put a large quantity onto a vehicle
lock,Actions,Easy,To fasten with a key mechanism
long,Actions,Easy,To have a strong desire or craving
look,Actions,Easy,To direct one's gaze towards
lose,Actions,Easy,To be deprived of or cease to have
love,Actions,Easy,To feel deep affection for
make,Actions,Easy,To form by putting parts together
man,Actions,Easy,"To work at, run, or operate"
manage,Actions,Easy,To be in charge of; run
march,Actions,Easy,To walk in a military manner
mark,Actions,Easy,To make a visible impression on
marry,Actions,Easy,To join in wedlock
match,Actions,Easy,To correspond or be equal to
mate,Actions,Easy,To pair for breeding
matter,Actions,Easy,To be of importance
mean,Actions,Easy,To intend to convey or refer to
measure,Actions,Easy,To ascertain the size or amount of
meet,Actions,Easy,To come into the presence of
melt,Actions,Easy,To make or become liquid by heat
mend,Actions,Easy,To repair something broken or damaged
milk,Actions,Easy,To draw liquid from a cow or goat
mine,Actions,Easy,To obtain coal or minerals from earth
miss,Actions,Easy,"To fail to hit, reach, or contact"
mix,Actions,Easy,To combine or put together
moan,Actions,Easy,"To make a long, low sound of pain"
moor,Actions,Easy,To make fast a boat with cables
mourn,Actions,Easy,To feel or show sorrow for a death
move,Actions,Easy,To go in a specified direction
mow,Actions,Easy,To cut down grass with a machine
muddle,Actions,Easy,To bring into a disordered state
mug,Actions,Easy,To attack and rob in a public place
multiply,Actions,Easy,To increase greatly in number
murder,Actions,Easy,To kill unlawfully and with intent
nail,Actions,Easy,To fasten with a metal spike
name,Actions,Easy,To give a designation to
need,Actions,Easy,To require because it is essential
nest,Actions,Easy,To build or live in a bird's home
nod,Actions,Easy,To lower and raise one's head slightly
note,Actions,Easy,To notice or pay particular attention to
notice,Actions,Easy,To become aware of
number,Actions,Easy,To amount to
obey,Actions,Easy,To comply with a command or instruction
object,Actions,Easy,To say something to express disapproval
observe,Actions,Easy,To notice or perceive something
obtain,Actions,Easy,"To get, acquire, or secure"
occur,Actions,Easy,To happen; take place
offend,Actions,Easy,To cause to feel upset or annoyed
offer,Actions,Easy,To present for acceptance or rejection
open,Actions,Easy,To move a door or lid to allow access
order,Actions,Easy,To give an authoritative instruction
owe,Actions,Easy,To have an obligation to pay money
own,Actions,Easy,To have something as one's property
pack,Actions,Easy,To fill a suitcase or container
paddle,Actions,Easy,To move a boat using a short pole
paint,Actions,Easy,To cover the surface with color
park,Actions,Easy,To bring a vehicle to a stop
part,Actions,Easy,To move apart
pass,Actions,Easy,To move or cause to move
paste,Actions,Easy,To coat with adhesive
pat,Actions,Easy,To touch quickly and gently with flat hand
pause,Actions,Easy,To interrupt action or speech briefly
pay,Actions,Easy,To give money for goods or services
peck,Actions,Easy,To strike or bite with a beak
pedal,Actions,Easy,To push levers with the feet
peel,Actions,Easy,To remove the outer covering or skin
peep,Actions,Easy,To look quickly and furtively
permit,Actions,Easy,To officially allow
phone,Actions,Easy,To call someone on the telephone
pick,Actions,Easy,To choose or select
pinch,Actions,Easy,To grip tightly between finger and thumb
pine,Actions,Easy,To miss and long for the return of
place,Actions,Easy,To put in a particular position
plan,Actions,Easy,To decide on and arrange in advance
plant,Actions,Easy,To place seeds or roots in the earth
play,Actions,Easy,To engage in activity for enjoyment
plead,Actions,Easy,To make an emotional appeal
please,Actions,Easy,To cause to feel happy and satisfied
plug,Actions,Easy,To block a hole with an object
point,Actions,Easy,To direct attention with a finger
poke,Actions,Easy,To jab with a finger or object
polish,Actions,Easy,To make smooth and shiny by rubbing
pop,Actions,Easy,To make a light explosive sound
post,Actions,Easy,To display information in a public place
pour,Actions,Easy,To flow rapidly in a steady stream
pray,Actions,Easy,To address a deity or object of worship
preach,Actions,Easy,To deliver a sermon
press,Actions,Easy,To move by applying force
pretend,Actions,Easy,To behave as if something is true
prevent,Actions,Easy,To keep something from happening
prick,Actions,Easy,To make a small hole with sharp point
print,Actions,Easy,To produce text or images on paper
produce,Actions,Easy,To make or manufacture
program,Actions,Easy,To provide coded instructions for machine
promise,Actions,Easy,To assure someone you will do something
protect,Actions,Easy,To keep safe from harm or injury
provide,Actions,Easy,To make available for use; supply
pull,Actions,Easy,To exert force to move towards oneself
pump,Actions,Easy,To force liquid or gas to move
punch,Actions,Easy,To strike with the fist
punish,Actions,Easy,To inflict a penalty for an offense
push,Actions,Easy,To exert force to move away from oneself
put,Actions,Easy,To move to or place in a position
question,Actions,Easy,To ask about something
queue,Actions,Easy,To wait in a line
quit,Actions,Easy,To leave a job or place
race,Actions,Easy,To compete in speed
rain,Actions,Easy,To have water fall from clouds
raise,Actions,Easy,To lift or move to a higher position
reach,Actions,Easy,To stretch out an arm to touch or grasp
read,Actions,Easy,To look at and comprehend written material
realise,Actions,Easy,To become fully aware of
receive,Actions,Easy,To be given or presented with
record,Actions,Easy,To set down in writing or other form
reduce,Actions,Easy,To make smaller or less
reflect,Actions,Easy,"To throw back heat, light, or sound"
refuse,Actions,Easy,To indicate unwillingness to do something
regret,Actions,Easy,To feel sad or disappointed over
relax,Actions,Easy,To make or become less tense
release,Actions,Easy,"To allow to move, act, or flow freely"
rely,Actions,Easy,To depend on with trust or confidence
remain,Actions,Easy,To continue to exist or be
remember,Actions,Easy,To have in or be able to bring to mind
remind,Actions,Easy,To cause someone to remember
remove,Actions,Easy,To take away from a position
rent,Actions,Easy,To pay for the temporary use of
repair,Actions,Easy,To restore something damaged
repeat,Actions,Easy,To say again something said or written
replace,Actions,Easy,To put something back in a previous place
reply,Actions,Easy,To say something in response
report,Actions,Easy,To give a spoken or written account
request,Actions,Easy,To politely or formally ask for
rescue,Actions,Easy,To save from a dangerous situation
rest,Actions,Easy,To cease work or movement to relax
retire,Actions,Easy,To leave one's job and cease to work
return,Actions,Easy,To come or go back to a place
rhyme,Actions,Easy,To have or end with a similar sound
rid,Actions,Easy,To make someone or something free of
ride,Actions,Easy,To sit on and control an animal or bike
ring,Actions,Easy,To make a clear resonant sound
rinse,Actions,Easy,To wash with clean water
rip,Actions,Easy,To tear or pull apart forcefully
rise,Actions,Easy,"To get up from lying, sitting, kneeling"
risk,Actions,Easy,"To expose to danger, harm, or loss"
rob,Actions,Easy,To take property unlawfully by force
rock,Actions,Easy,To move gently to and fro
roll,Actions,Easy,To move by turning over and over
rot,Actions,Easy,To decompose through bacterial action
rub,Actions,Easy,To move one's hand firmly over a surface
ruin,Actions,Easy,To destroy or severely damage
rule,Actions,Easy,To exercise ultimate power or authority
run,Actions,Easy,To move at a speed faster than walking
rush,Actions,Easy,To move with urgent haste
sack,Actions,Easy,To dismiss from employment
sail,Actions,Easy,To travel in a boat with canvas sheets
satisfy,Actions,Easy,To meet the expectations or needs of
save,Actions,Easy,To keep safe or rescue from harm
saw,Actions,Easy,To cut wood with a toothed tool
say,Actions,Easy,To utter words
scare,Actions,Easy,To cause great fear or nervousness in
scold,Actions,Easy,To remonstrate angrily with
scorch,Actions,Easy,To burn the surface of
scrape,Actions,Easy,To drag a hard object over a surface
scratch,Actions,Easy,To mark a surface with a sharp object
scream,Actions,Easy,"To give a long, loud, piercing cry"
screw,Actions,Easy,To fasten with a threaded pin
scrub,Actions,Easy,To rub hard to clean
seal,Actions,Easy,To fasten or close securely
search,Actions,Easy,To try to find something
see,Actions,Easy,To perceive with the eyes
seek,Actions,Easy,To attempt to find
sell,Actions,Easy,To give in exchange for money
send,Actions,Easy,To cause to go or be taken somewhere
sense,Actions,Easy,"To perceive by faculty (sight, smell etc)"
separate,Actions,Easy,To cause to move or be apart
serve,Actions,Easy,To perform duties or services for
set,Actions,Easy,"To put, lay, or stand in position"
settle,Actions,Easy,To resolve a dispute or arrange
sew,Actions,Easy,To join or repair with needle and thread
shade,Actions,Easy,To screen from direct light
shake,Actions,Easy,To move back and forth rapidly
share,Actions,Easy,To have a portion of something with others
shave,Actions,Easy,To cut hair close to the skin
shed,Actions,Easy,To allow leaves or skin to fall off
shelter,Actions,Easy,To protect from bad weather or danger
shine,Actions,Easy,To give out a bright light
shiver,Actions,Easy,To shake slightly from cold or fear
shock,Actions,Easy,To cause surprise and distress
shoe,Actions,Easy,To fit with footwear
shoot,Actions,Easy,To kill or wound with a bullet or arrow
shop,Actions,Easy,To visit stores to buy goods
shout,Actions,Easy,To utter a loud call or cry
show,Actions,Easy,To allow to be seen
shrink,Actions,Easy,To become or make smaller
shrug,Actions,Easy,To raise shoulders slightly to express doubt
shut,Actions,Easy,To move something into position to block
sigh,Actions,Easy,"To emit a long, deep audible breath"
sign,Actions,Easy,To write one's name on
signal,Actions,Easy,To transmit information by gesture/light
sin,Actions,Easy,To commit an immoral act
sing,Actions,Easy,To make musical sounds with the voice
sink,Actions,Easy,To go down below the surface of liquid
sip,Actions,Easy,To drink in small mouthfuls
sit,Actions,Easy,To adopt a position with body on buttocks
ski,Actions,Easy,To travel over snow on long runners
skip,Actions,Easy,"To move along lightly, hopping"
slap,Actions,Easy,To strike with the palm of the hand
sleep,Actions,Easy,To rest in a state of unconsciousness
slide,Actions,Easy,To move smoothly along a surface
slip,Actions,Easy,To accidentally lose one's footing
slow,Actions,Easy,To reduce speed
smash,Actions,Easy,To break violently into pieces
smell,Actions,Easy,To perceive the odor of
smile,Actions,Easy,To form one's features into pleased expression
smoke,Actions,Easy,To inhale and exhale fumes from tobacco
snatch,Actions,Easy,To seize quickly in a rude way
sneeze,Actions,Easy,To make a sudden involuntary expulsion of air
sniff,Actions,Easy,To draw air audibly up the nose
snore,Actions,Easy,To make a grunting sound while sleeping
snow,Actions,Easy,To have frozen precipitation fall
soak,Actions,Easy,To make thoroughly wet by immersion
solve,Actions,Easy,To find an answer to a problem
soothe,Actions,Easy,To gently calm
sound,Actions,Easy,To emit or cause to emit noise
sow,Actions,Easy,To plant seed by scattering
spare,Actions,Easy,To give something of which one has enough
spark,Actions,Easy,To emit flashes of fire
speak,Actions,Easy,To say something
speed,Actions,Easy,To move quickly
spell,Actions,Easy,To write or name the letters of a word
spend,Actions,Easy,To pay out money
spill,Actions,Easy,To cause liquid to flow over the edge
spin,Actions,Easy,To turn or revolve rapidly
spit,Actions,Easy,To eject saliva forcefully from mouth
splash,Actions,Easy,To cause liquid to strike or fall
split,Actions,Easy,To break forcefully into parts
spoil,Actions,Easy,To diminish or destroy the value of
spot,Actions,Easy,"To see, notice, or recognize"
spray,Actions,Easy,To apply liquid as a shower of droplets
spread,Actions,Easy,To extend over a large area
spring,Actions,Easy,To move rapidly upwards or forwards
sprout,Actions,Easy,To put out shoots (plant)
squash,Actions,Easy,To crush or squeeze flat
squeak,Actions,Easy,To make a high-pitched sound
squeal,Actions,Easy,"To make a long, high-pitched cry"
squeeze,Actions,Easy,To firmly press from opposite sides
stain,Actions,Easy,To mark or discolor with something hard to remove
stamp,Actions,Easy,To bring down one's foot heavily
stand,Actions,Easy,To have or maintain an upright position
stare,Actions,Easy,To look fixedly with eyes wide open
start,Actions,Easy,To begin or be reckoned from a point
stay,Actions,Easy,To remain in the same place
steal,Actions,Easy,To take another person's property
steer,Actions,Easy,To guide or control the movement of
step,Actions,Easy,To lift and set down one's foot
stick,Actions,Easy,To push a sharp object into something
sting,Actions,Easy,To wound or pierce with a sharp point
stink,Actions,Easy,To have a strong unpleasant smell
stir,Actions,Easy,To move a spoon round in liquid
stitch,Actions,Easy,To make or mend with loops of thread
stop,Actions,Easy,To cease an activity or movement
store,Actions,Easy,To keep for future use
strap,Actions,Easy,To fasten with a band
stretch,Actions,Easy,To straighten or extend one's body
strip,Actions,Easy,To remove all coverings from
stroke,Actions,Easy,To move one's hand gently over
study,Actions,Easy,To devote time to acquiring knowledge
stuff,Actions,Easy,To fill a container tightly
